Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2
23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,45,2768,0,1,0,0,0,0,0,1,0,0,52,36,0,1,-2.464481281997108,-1.407697888029872
38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,39,2464,0,0,0,1,0,0,0,1,0,0,18,14,0,1,-2.8424393438476163,-1.30497211902864
35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,0,1,0,0,0,1,0,0,0,0,179,147,0,1,-2.7194087749576163,2.015043988079587
49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,54,2167,0,1,0,0,0,0,0,0,1,0,119,111,0,1,-0.8643481047497111,-1.6230999891640305
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,67,2225,0,1,0,0,0,0,0,0,1,0,446,433,0,2,0.3627142957846381,0.8490870824255711
65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,51,2273,0,1,0,0,0,0,0,1,0,0,447,434,1,2,-0.08333323833143301,1.817013408123685
46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,48,2721,0,0,0,1,0,1,0,0,0,0,338,247,0,2,-0.45741365173831244,1.8121659376231225
34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,32,2207,0,0,1,0,0,0,0,1,0,0,69,49,0,1,-2.133157090808428,-0.27708109877017917
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,68,2787,0,0,0,1,0,0,0,0,0,1,945,869,0,2,1.3802513239957588,2.041842216797701
69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,71,2654,0,0,0,1,0,0,0,1,0,0,1339,1297,2,0,2.0297545104034214,0.3589342483525607
49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,62,2515,0,0,1,0,0,0,0,1,0,0,303,300,0,2,-1.0171689074288732,1.1755648977172486
60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,42,2449,0,0,1,0,0,0,0,1,0,0,18,18,0,1,-2.2334539536485676,0.07190478644480605
55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,43,2414,0,0,0,1,0,0,0,1,0,0,148,134,0,1,-0.5826500677347246,-0.8220751197235043
80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,65,2472,0,0,1,0,0,0,0,1,0,0,1174,1117,0,0,3.218309149504944,-1.5365796447201039
30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,62,2522,0,0,1,0,0,0,0,0,1,0,8,3,0,1,-3.4821056281017255,-0.532591378927407
70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,75,2760,0,1,0,0,0,0,0,0,0,1,1673,1640,0,0,2.5591483192714404,1.2762829504936637
23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,36,2334,0,1,0,0,0,0,0,1,0,0,116,111,0,1,-2.6601947256998626,-0.03836863372508755
74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,45,2583,1,0,0,0,0,0,0,0,0,1,1281,1269,0,0,1.919592233581237,-0.35768412608876654
43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,54,2387,0,0,0,1,0,0,0,1,0,0,60,32,0,1,-2.7176819456001193,0.29912720729476633
62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,67,2382,1,0,0,0,0,0,0,1,0,0,394,367,1,0,1.28903168108556,-1.1904752331478177
52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,61,2464,1,0,0,0,0,0,0,1,0,0,257,255,1,1,-0.6513996676385531,-1.0443800884465069
66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,32,2398,0,0,1,0,0,0,0,1,0,0,993,869,0,3,3.7428807022219606,-2.1574517688473356
26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,63,2283,0,0,0,1,0,0,0,1,0,0,69,49,0,1,-2.274008017150533,0.03803654222215096
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,55,2228,0,0,0,1,0,0,0,1,0,0,29,22,0,1,-2.776085144814851,-0.15178775157487479
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,38,2510,0,1,0,0,0,0,0,1,0,0,41,25,0,1,-2.6789160378576518,-0.831344445678562
50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,50,2228,0,1,0,0,0,0,0,1,0,0,121,94,0,1,-2.2962999213505384,-1.0902569990424
53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,61,2309,0,0,0,1,0,0,0,0,0,1,87,81,0,1,-2.0485750263231886,-0.0874255479469908
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,53,2245,0,0,1,0,0,0,0,1,0,0,71,23,1,1,-1.2292651516121864,-0.4189414553904849
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,45,2814,0,1,0,0,0,0,0,0,0,1,1809,1783,0,0,3.996205247414402,1.2996946175391184
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,72,2719,0,1,0,0,0,0,0,0,0,1,1207,1096,2,3,3.8494596478890903,-0.03049500923988715
38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,50,2196,0,1,0,0,0,0,0,0,0,1,43,41,0,1,-2.664192365970439,0.048099404168250835
38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,61,2164,0,0,0,1,0,0,0,1,0,0,9,8,0,1,-2.7869448166872886,-1.1834710241636632
78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,69,2369,0,1,0,0,0,1,0,0,0,0,755,532,1,0,3.404898864532935,-0.3855969669292935
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,44,2208,0,1,0,0,0,0,0,0,0,1,184,177,0,1,-1.1333867677526654,0.023924599699575298
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,32,2209,0,1,0,0,0,1,0,0,0,0,48,39,0,1,-2.5766405575675178,-0.8177063866345635
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,0,2.5511372817882716,0.01207742314075782
30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,36,2317,0,1,0,0,0,0,0,0,1,0,54,42,0,1,-2.500163317842786,-1.437849374301708
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,1,-1.9565072934728442,-1.352537702408799
25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,37,2730,0,1,0,0,0,0,0,1,0,0,43,36,0,1,-2.9534566214280193,-1.251127312328837
32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,50,2272,0,0,1,0,0,0,0,0,0,1,37,35,0,1,-2.0754660263096283,-0.24254825941961158
61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,2,0.4908769746762437,1.3805167044853266
74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,44,2626,0,1,0,0,0,0,0,1,0,0,1566,1551,0,0,3.9336742215189195,-1.3734617116445185
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,1,-2.516628363850178,0.06361491723275044
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,1,-2.4329986978285483,-1.5576862509112082
66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,31,2567,0,0,0,1,0,0,0,0,0,1,1180,1078,0,3,4.15156599229968,-0.46792150346844474
38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,32,2554,0,1,0,0,0,0,0,1,0,0,69,47,0,1,-2.3398888976963854,-0.6384326506320398
51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,47,2655,0,1,0,0,0,0,0,1,0,0,303,291,0,2,-1.3657165406631244,1.2870720999851468
31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,43,2341,0,1,0,0,0,0,0,1,0,0,24,17,0,1,-2.9456806899419643,-0.0769459298357055
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,40,2206,0,1,0,0,0,0,0,0,1,0,826,818,0,0,1.5966182588363953,-0.028802744953582676
80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,66,2442,0,1,0,0,0,0,0,1,0,0,1549,1498,1,0,3.60566620125266,-1.7006315717895564
86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,66,2687,0,1,0,0,0,0,0,1,0,0,1098,926,0,3,3.9577169229257683,-1.3870438753933367
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,47,2249,0,0,1,0,0,0,0,0,0,1,184,105,1,2,-1.8535349877192226,2.0463113418934475
69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,68,2159,1,0,0,0,0,0,0,1,0,0,496,457,1,2,0.13695283295006125,1.71665216859444
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,52,2361,0,0,1,0,0,0,0,1,0,0,1203,1111,0,3,4.117425068225236,-2.027592255367682
63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,42,2417,1,0,0,0,0,0,0,1,0,0,1096,1042,0,2,2.6303240731831634,1.9426098393764024
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,43,2763,0,0,0,1,0,0,0,0,0,1,1182,1124,3,3,4.363676233278431,-0.5878915712780259
40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,55,2506,0,0,1,0,0,0,0,0,0,1,35,32,0,1,-2.722288602627809,-0.10291373373118995
18890.0,0,0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,36,2755,0,0,1,0,0,0,0,0,1,0,20,5,1,1,-2.339179559918723,-1.6916130888250454
29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,32,2362,0,0,0,1,0,0,0,1,0,0,39,25,1,1,-2.8427585734836986,-1.174969990357906
48721.0,1,1,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,57,2571,1,0,0,0,0,0,0,0,1,0,272,251,0,2,-1.198889015182286,1.420968477297302
44794.0,0,1,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54,2180,0,1,0,0,0,0,0,1,0,0,61,57,0,1,-1.9129207140672984,-0.28600446203181773
64497.0,0,1,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,66,2816,1,0,0,0,0,0,0,1,0,0,1612,1420,1,2,2.886181181051427,3.6220811773333
46097.0,0,1,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,64,2614,0,0,0,1,0,0,0,1,0,0,233,225,0,2,-0.6788689811241886,0.7676920423872379
77972.0,0,0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,66,2262,0,0,0,1,0,0,0,1,0,0,1089,1077,0,0,2.7017335308411075,-1.2430093191078002
44377.0,1,1,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,52,2791,0,1,0,0,0,0,0,0,0,1,254,244,0,2,-2.08941218516092,2.6997003309319996
46014.0,1,1,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,46,2683,0,0,0,1,0,0,0,0,1,0,497,453,0,2,-1.0669301355698244,3.795086413322074
70951.0,0,0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,35,2580,0,1,0,0,0,0,0,1,0,0,1144,1090,0,3,3.4585828039654145,-2.1634008810831586
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,43,2248,0,1,0,0,0,0,0,1,0,0,393,304,0,2,-0.9201334741600893,1.5831375464679942
52195.0,2,1,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,2207,0,0,1,0,0,1,0,0,0,0,16,15,0,1,-3.2351509186791434,-0.36663741520698195
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,72,2385,0,1,0,0,0,0,0,0,1,0,1599,1583,2,0,3.3305580975433644,-0.17834705993065178
44551.0,0,1,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,66,2461,0,0,0,0,1,0,0,0,1,0,219,153,0,2,-1.1518000905349224,0.7765703163337823
69508.0,1,0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,40,2751,0,0,0,1,0,0,0,1,0,0,1092,1049,0,2,1.75369274322439,1.181120065618808
45204.0,1,0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,32,2238,0,0,0,1,0,1,0,0,0,0,96,78,0,1,-1.5500758479510568,-1.7833141353162496
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,51,2386,0,1,0,0,0,0,0,1,0,0,1037,1027,0,0,2.015531024700338,-1.717506025384764
77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,50,2235,0,0,0,1,0,0,0,0,0,1,700,686,0,2,1.0643507356086843,1.95683999477239
30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,0,1,0,0,0,0,0,0,0,1,182,179,0,1,-2.3708844954508814,0.2416046213082327
63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1,0,0,0,0,0,0,1,0,0,1153,1061,0,2,2.1336833167797957,3.1066268995379094
42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,0,0,0,1,0,0,0,1,0,0,150,111,0,1,-2.1331783908881214,0.20770229801208656
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,2,-0.0014027932807247994,1.7984875429399154
51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1,0,0,0,0,0,0,1,0,0,1011,919,0,2,0.3614191701696895,1.5432759761183608
79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,0,1,0,0,0,0,0,0,0,1,1736,1719,0,0,3.436310669818974,-1.6326664389567294
34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,0,0,0,1,0,0,0,0,0,1,17,17,0,1,-2.92152745118927,-1.332655433504162
37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,0,0,1,0,0,0,0,1,0,0,394,355,0,2,-1.4004969352577905,2.9939344769102103
81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,1,0,0,0,0,1,0,0,0,0,1561,1534,1,3,2.969044225474297,0.08736794386410633
38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,0,0,0,1,0,0,0,1,0,0,19,16,0,1,-2.813387142047167,-1.3225958973349152
15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,0,0,1,0,0,0,0,1,0,0,15,11,0,1,-2.086354836209489,-1.8595491370602582
62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,0,1,0,0,0,0,0,0,0,1,1085,1053,0,0,2.1430707254767998,1.486572974277583
22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,0,1,0,0,0,1,0,0,0,0,48,27,0,1,-2.4416844768444204,-1.0183543471377587
23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,0,0,0,1,0,0,0,0,1,0,22,21,0,1,-2.9183998536793783,-1.391724059047283
79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,0,0,1,0,0,0,0,0,0,1,594,583,0,2,1.080541243088175,0.44191847964625874
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,0,0,1,0,0,0,0,1,0,0,37,17,0,1,-2.786795734000468,-0.23441434402509553
73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,52,2403,0,0,0,0,1,0,0,1,0,0,2068,2048,1,3,5.003862097052217,-1.4016785133706082
64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,0,0,0,1,0,0,0,1,0,0,971,933,0,3,2.4908649372864673,-0.29659450316764485
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,1,-3.1278771370338583,-1.0874252856101336
73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,0,1,0,0,0,0,0,1,0,0,1446,1265,1,3,5.0602635744949795,-1.603276103745172
61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,0,1,0,0,0,0,0,1,0,0,950,798,0,2,1.524453081444931,4.0908948372235985
31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,0,1,0,0,0,0,0,0,0,1,16,15,0,1,-2.8050786995713533,-0.24994322977010677
80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,0,1,0,0,0,0,0,1,0,0,1610,1530,3,0,1.5397491565185804,0.22222312145167394
75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,0,1,0,0,0,0,0,1,0,0,1313,1236,0,0,2.5707062811700756,1.3177965544175791
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,3,5.000120230236358,-1.4205804480459976
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,0,0,0,1,0,0,0,0,1,0,1461,1391,0,3,3.0763529322288043,1.757276118190638
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,0,0,1,0,0,0,0,0,1,0,51,38,0,1,-2.7049006965814426,-0.8095371301721582
29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,0,0,1,0,0,0,0,1,0,0,15,4,0,1,-2.6646360834121627,-1.1825921880841925
102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,46,2609,1,0,0,0,0,0,0,1,0,0,964,816,4,3,5.643787271567547,-1.0232306076064555
26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,0,0,0,1,0,1,0,0,0,0,185,160,0,1,-1.0487856971966965,-0.9159044311402897
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,0,0,0,1,0,0,0,1,0,0,1118,1088,0,2,1.2662511977400206,1.9197528262789714
30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,0,0,1,0,0,0,0,0,0,1,32,31,0,1,-2.7112800569621336,-1.1822899978137824
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,2,0.6441394781046289,1.7983586601861121
45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,0,0,1,0,0,0,0,1,0,0,310,298,0,2,-0.20247155688922686,0.4775018441614376
18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,0,0,1,0,0,0,0,1,0,0,34,24,0,1,-2.6310755901627254,0.3954085759559136
40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,0,0,1,0,0,0,0,0,0,1,15,13,0,1,-3.4190223689046477,-0.3953978140951067
15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,41,2786,1,0,0,0,0,0,0,1,0,0,18,5,1,1,-2.9610994019239416,-1.1703012680426932
69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,1,0,0,0,0,0,0,0,0,1,821,797,0,2,1.1684651108716992,2.9422245860802794
44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,0,1,0,0,0,0,0,0,1,0,268,261,0,1,-1.3293354551212344,-0.03662299392688054
37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,0,1,0,0,0,0,0,0,0,1,20,15,0,1,-2.9528033755158534,-1.19557852216407
43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,68,2670,0,0,0,1,0,0,0,0,1,0,255,235,0,2,-1.9192914229058045,1.993943573831793
38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,0,1,0,0,0,0,0,0,1,0,70,50,0,1,-2.3890717682574354,0.8286350476629488
80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,0,1,0,0,0,0,0,1,0,0,1254,1013,1,3,4.927652230547345,-1.5177839505923463
38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,50,2781,0,1,0,0,0,0,0,0,0,1,115,46,1,1,-2.126040392237894,0.94599319293703
72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,0,1,0,0,0,0,0,1,0,0,865,749,0,3,3.3147269880359316,-2.1698451116349413
22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,0,0,0,1,0,0,0,1,0,0,46,25,0,1,-2.442472794375489,-1.108767653416343
69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,67,2804,0,0,1,0,0,0,0,1,0,0,1489,1343,0,0,2.4871194294112957,-0.48650366552808594
31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,37,2260,0,0,1,0,0,0,0,0,1,0,54,48,0,1,-2.229202358201646,-0.6657597928681279
61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,0,0,0,1,0,0,0,0,0,1,218,205,0,2,-0.8408145710975666,0.3749061092030327
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,0,1,0,0,0,0,0,1,0,0,44,40,0,1,-2.595208021795465,0.5211156151869946
33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,1,0,0,0,0,0,0,1,0,0,89,79,0,1,-2.5228791483272768,0.35598503994367486
66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,0,0,0,1,0,0,0,0,0,1,763,756,0,2,1.0518476097121554,1.2095355096444662
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,64,2687,0,0,1,0,0,0,0,1,0,0,795,633,0,3,3.50307470136128,-0.36495293737369805
77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,0,0,0,1,0,0,0,0,1,0,803,788,0,3,2.5635773070187153,-2.5344832865131175
69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,34,2612,0,0,1,0,0,0,0,0,0,1,871,817,1,0,2.413960942542349,-1.7386490925851152
63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,1,0,0,0,0,0,0,0,1,0,777,646,0,2,1.3521371902668782,1.7457805582242742
24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,0,1,0,0,0,0,1,0,0,0,85,68,0,1,-2.194641918511593,-0.5782736880112801
51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,0,0,0,1,0,0,0,1,0,0,394,212,0,2,-0.0014027932807247994,1.7984875429399154
37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,74,2826,0,0,0,1,0,0,0,1,0,0,289,261,0,1,-0.45229104909803275,-0.7003828344077622
65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,0,0,0,1,0,0,0,0,0,1,395,329,0,2,0.5614239609245184,0.1502261442217941
44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,0,1,0,0,0,0,0,0,1,0,34,31,0,1,-2.3810046476293008,-0.16109480171324927
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,0,1,0,0,0,0,0,1,0,0,50,30,0,1,-2.4047938877636246,-1.116376945475025
75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,0,0,0,1,0,0,0,1,0,0,856,782,0,3,3.4461192014071536,-0.9117767027120657
